Lat,Lon,NAME,LENGTH_M
22.81964484,-145.9632425,SHANGRILA,36222.18802
22.69501954,-146.4255421,SHANGRILA,19322.98213
22.62273418,-146.4770155,SHANGRILA,21415.88723
22.66574568,-146.0750189,SHANGRILA,46353.20242
22.62108868,-145.9124973,SHANGRILA,41467.78627
22.4360091,-146.3188345,SHANGRILA,21043.27082
22.42619899,-146.180715,SHANGRILA,38173.30064
22.29894527,-146.3397182,SHANGRILA,59223.23724
22.26044672,-146.1394369,SHANGRILA,80516.21876
22.08881604,-146.5195245,SHANGRILA,68173.0169
21.9093377,-146.8931555,SHANGRILA,33691.10405
23.13000957,-147.8790814,SHANGRILA,31852.5853
23.28359723,-147.6090979,SHANGRILA,66802.21401
23.40974564,-147.409173,SHANGRILA,79884.12459
23.40646423,-147.583697,SHANGRILA,70277.72049
23.49987969,-147.4865028,SHANGRILA,53094.67906
23.55760417,-147.4921304,SHANGRILA,46215.89767
22.85696445,-148.1865776,SHANGRILA,84522.04233
23.25501609,-147.2224206,SHANGRILA,94481.00338
23.49759844,-146.4089138,SHANGRILA,28430.14077
22.73566849,-148.4041715,SHANGRILA,72428.11313
22.63944401,-148.5333824,SHANGRILA,73570.02417
22.54581993,-148.5935397,SHANGRILA,68338.93053
22.48306656,-148.895924,SHANGRILA,47978.25215
23.16663039,-146.6206213,SHANGRILA,25421.42968
23.08791014,-146.5076028,SHANGRILA,12081.94236
23.02409476,-146.5009822,SHANGRILA,11510.85423
22.97929075,-146.4737083,SHANGRILA,10858.05176
23.37144284,-146.2796397,SHANGRILA,20556.10795
16.58274548,-154.9827078,SHANGRILA,39285.16655
16.66060699,-154.6383925,SHANGRILA,35475.31199
16.64072944,-154.4868415,SHANGRILA,45730.23886
16.5642118,-154.2654835,SHANGRILA,41215.34145
16.54889234,-155.4892677,SHANGRILA,38892.16167
16.68784339,-155.254928,SHANGRILA,45619.41569
16.77699839,-155.0362925,SHANGRILA,80265.60026
16.81291506,-154.4378755,SHANGRILA,36239.34124
16.87922038,-154.9589306,SHANGRILA,104607.7937
16.89509671,-155.1759423,SHANGRILA,93886.98681
16.90345275,-155.3447005,SHANGRILA,61693.53028
16.99982085,-155.2195873,SHANGRILA,76073.83412
16.97261345,-155.5307089,SHANGRILA,64638.43821
17.03163998,-155.8258279,SHANGRILA,58522.38121
17.0284236,-155.5527152,SHANGRILA,22976.91782
17.1476458,-155.4658648,SHANGRILA,79192.75327
17.21396574,-154.7854915,SHANGRILA,24315.34415
17.20137835,-154.566377,SHANGRILA,15407.01355
17.09759039,-156.0081762,SHANGRILA,36556.92951
17.15985467,-155.9132072,SHANGRILA,54613.65833
17.15273758,-156.3141628,SHANGRILA,27041.40802
17.25968622,-155.7184494,SHANGRILA,85290.23117
17.23035447,-155.4866259,SHANGRILA,39269.98926
17.27696942,-156.4364075,SHANGRILA,30394.56242
17.33188164,-156.0735906,SHANGRILA,71885.74513
17.42075379,-156.0681176,SHANGRILA,85847.30055
17.37760868,-155.9719132,SHANGRILA,26900.70029
17.48904327,-156.3087209,SHANGRILA,72665.89342
17.47144497,-157.3513949,SHANGRILA,50590.4421
17.47091561,-157.0711946,SHANGRILA,23573.79592
17.76349333,-156.689261,SHANGRILA,64077.76746
17.83492094,-156.8621112,SHANGRILA,69608.49871
17.96359703,-156.6413014,SHANGRILA,25808.45842
17.94561439,-156.3035963,SHANGRILA,12299.88805
17.70341096,-156.6768175,SHANGRILA,55399.90815
19.11636789,-154.3982706,SHANGRILA,24274.75581
19.05933849,-154.3727329,SHANGRILA,29694.18679
19.00618424,-154.4688731,SHANGRILA,39445.44945
18.94910684,-154.3720623,SHANGRILA,42002.563
18.88566873,-154.3899247,SHANGRILA,59449.54948
18.84854907,-154.2435648,SHANGRILA,64884.66071
18.85337769,-153.9646694,SHANGRILA,40641.47009
18.16607315,-160.8413826,SHANGRILA,73064.29825
18.12920882,-161.2292343,SHANGRILA,43947.1398
18.05998066,-160.932237,SHANGRILA,79389.85537
17.98534955,-161.3137366,SHANGRILA,43270.66598
17.8487975,-162.0422453,SHANGRILA,19885.95956
17.92870417,-161.0572711,SHANGRILA,90953.074
17.88190294,-160.9961016,SHANGRILA,77902.60696
17.81337698,-160.9881736,SHANGRILA,85296.26355
17.77447185,-160.8418299,SHANGRILA,68567.62672
17.72287169,-160.7564946,SHANGRILA,63132.16623
17.65572752,-160.8554808,SHANGRILA,62605.89013
17.60128793,-160.7943899,SHANGRILA,55524.46149
17.5288313,-161.106379,SHANGRILA,87182.1491
17.50899632,-160.6861924,SHANGRILA,45193.73393
17.48477621,-160.5440338,SHANGRILA,27232.06559
17.41129838,-160.5878115,SHANGRILA,17505.15981
17.35668987,-160.5230938,SHANGRILA,18295.80883
17.29682746,-160.4903381,SHANGRILA,15647.58426
17.2489367,-160.4260714,SHANGRILA,11483.36837
18.8673409,-162.3463025,SHANGRILA,30933.87539
18.79262085,-162.5529862,SHANGRILA,29344.60487
18.74170459,-162.4352923,SHANGRILA,33521.5212
18.6860017,-162.7331728,SHANGRILA,18462.22739
18.65863141,-162.4157583,SHANGRILA,47328.08017
2.241541316,-175.3742325,SHANGRILA,83365.5017
2.720254697,-176.147505,SHANGRILA,22768.92881
2.757533638,-176.060885,SHANGRILA,21471.79127
2.925850617,-176.2557283,SHANGRILA,23208.57554
2.708709469,-178.3389344,SHANGRILA,28870.47567
2.581914671,-178.2783656,SHANGRILA,36305.07266
2.426348847,-179.4758912,SHANGRILA,46797.54317
2.202150395,-179.5853591,SHANGRILA,43827.79305
1.498950454,-179.2491937,SHANGRILA,51862.08393
-6.777722995,-169.8372829,SHANGRILA,55167.30767
-6.852168596,-169.7228507,SHANGRILA,53997.64437
-6.901814855,-170.0593205,SHANGRILA,34363.16301
-6.937115274,-169.8561378,SHANGRILA,50152.81929
-7.025469945,-169.7846976,SHANGRILA,52169.6874
-7.08335014,-169.6183996,SHANGRILA,51442.37437
-6.999767183,-169.1571806,SHANGRILA,11912.51067
-7.120351632,-169.3669825,SHANGRILA,92772.36896
-7.148947692,-169.08346,SHANGRILA,76477.07366
-7.179390454,-168.9845183,SHANGRILA,71922.99064
-7.126454833,-168.6219848,SHANGRILA,35744.40029
-7.151929831,-168.4389662,SHANGRILA,54084.87627
-7.179027728,-168.236749,SHANGRILA,68442.43244
-7.259155357,-168.3287406,SHANGRILA,81899.0477
-7.378207487,-168.5360912,SHANGRILA,90831.53648
-7.443192328,-168.3853356,SHANGRILA,130328.8543
-7.496592347,-168.3947037,SHANGRILA,127821.3058
-7.621363892,-168.6089764,SHANGRILA,137992.8942
-7.713687611,-168.7298019,SHANGRILA,137244.6366
-7.80592806,-168.7186401,SHANGRILA,136519.9532
-7.885551478,-168.6068652,SHANGRILA,153452.4783
-7.907223504,-168.441246,SHANGRILA,176538.0349
-7.995918052,-168.4243993,SHANGRILA,172821.5641
-8.084529191,-168.5091856,SHANGRILA,173592.1933
-8.173901284,-168.6208576,SHANGRILA,159975.0537
-8.289313053,-168.970189,SHANGRILA,126944.1654
-8.379187591,-169.0709938,SHANGRILA,117595.885
-8.491391956,-169.1613552,SHANGRILA,110835.4887
-8.610341308,-169.0403405,SHANGRILA,124952.1365
-8.486447552,-168.5916328,SHANGRILA,78982.62198
-8.701061949,-168.8108316,SHANGRILA,141519.0245
-8.540061546,-167.508512,SHANGRILA,34945.08682
-8.483796298,-167.5039123,SHANGRILA,19769.07935
-8.885612311,-170.0638775,SHANGRILA,27381.77345
-8.936662016,-168.9578633,SHANGRILA,122661.9783
-9.04311012,-169.0720718,SHANGRILA,115666.5436
-9.128442061,-169.1280219,SHANGRILA,107454.0613
-9.212184531,-169.49909,SHANGRILA,72903.45826
-9.276982045,-169.9882647,SHANGRILA,28747.42787
-9.359490973,-170.0157465,SHANGRILA,27127.36173
-9.311343908,-169.0469168,SHANGRILA,27598.07836
-9.380204083,-169.0217002,SHANGRILA,31228.64242
-9.443509515,-169.8186893,SHANGRILA,42627.313
-9.519961829,-169.5298174,SHANGRILA,68808.89518
-9.862185034,-167.30886,SHANGRILA,35547.65665
-9.798520129,-167.2077736,SHANGRILA,23583.57584
-9.969562527,-167.327409,SHANGRILA,55829.61842
-10.07102586,-167.5593539,SHANGRILA,92330.45563
-10.16607596,-167.9280681,SHANGRILA,121350.361
-10.28294341,-168.2612559,SHANGRILA,123482.7096
-10.33444056,-167.9813927,SHANGRILA,95725.89346
-10.4071131,-168.1990978,SHANGRILA,102735.6154
-10.50214072,-168.1570883,SHANGRILA,87976.1417
-10.57989326,-167.8860283,SHANGRILA,61285.90306
-10.64595971,-167.7374234,SHANGRILA,51690.17965
-10.69867995,-167.9521065,SHANGRILA,38595.33102
-10.77105526,-168.4818384,SHANGRILA,111050.9982
-10.875579,-168.558504,SHANGRILA,122387.2825
-10.93833329,-167.8273958,SHANGRILA,51846.82294
-11.01339494,-168.0655464,SHANGRILA,71301.69134
-11.11181295,-168.1747086,SHANGRILA,77198.25858
-11.09065672,-167.5041571,SHANGRILA,16970.74261
-11.27594157,-167.7270748,SHANGRILA,37523.46348
-11.37730579,-167.7055728,SHANGRILA,36427.6076
-11.45196339,-167.7251114,SHANGRILA,42461.45101
-11.49551789,-167.7549018,SHANGRILA,47025.85564
-11.47101662,-169.535096,SHANGRILA,53665.65875
-11.74984433,-167.4166274,SHANGRILA,30042.00232
-12.25483362,-169.8797495,SHANGRILA,26651.90294
-12.45122251,-169.8889263,SHANGRILA,18110.59944
-20.08024501,-171.4635512,SHANGRILA,51199.82835
-19.61477135,-171.5747097,SHANGRILA,63483.86961
-19.28627542,-172.1010959,SHANGRILA,44940.77118
-18.84833176,-172.6670474,SHANGRILA,16316.8917
-18.76954202,-172.1746595,SHANGRILA,70902.72918
-18.47946543,-172.766165,SHANGRILA,43225.88717
-18.28830725,-173.060472,SHANGRILA,27547.96214
-18.17127827,-172.5262098,SHANGRILA,94257.42318
-18.15323986,-172.9989096,SHANGRILA,31510.5421
-18.3706128,-172.5842273,SHANGRILA,23261.76221
-17.84833389,-173.0907624,SHANGRILA,43654.33153
-18.03376313,-172.2163706,SHANGRILA,119514.3798
-17.5497111,-173.3510896,SHANGRILA,32810.64753
-17.71328243,-173.0468618,SHANGRILA,29011.38489
-17.36676536,-173.5358141,SHANGRILA,30845.96597
-17.54264843,-172.6063119,SHANGRILA,35095.66448
-17.93433613,-171.7312967,SHANGRILA,11576.34779
-18.10778775,-171.2617474,SHANGRILA,40373.52288
-17.24965829,-173.5288542,SHANGRILA,36088.1706
-17.33221002,-172.8404502,SHANGRILA,105443.69
-17.35705464,-172.5671529,SHANGRILA,141370.2306
-17.34290252,-172.2753089,SHANGRILA,180935.4683
-17.0797685,-172.8869479,SHANGRILA,136131.4241
-17.37132835,-171.6044673,SHANGRILA,141486.2467
-17.07882054,-172.2630327,SHANGRILA,73415.26971
-17.02131791,-172.1765371,SHANGRILA,126140.7429
-16.960577,-171.9929613,SHANGRILA,116329.2863
-16.72717694,-172.6035165,SHANGRILA,173635.4537
-16.32371849,-174.3810498,SHANGRILA,19974.95327
-16.60509685,-172.6967375,SHANGRILA,171475.4512
-16.68621813,-172.0781178,SHANGRILA,150600.8746
-16.66305904,-171.7427179,SHANGRILA,142424.8751
-17.02969968,-170.5502616,SHANGRILA,37624.87313
-16.3480224,-172.5500547,SHANGRILA,100202.3178
-16.30937561,-172.4637407,SHANGRILA,129300.5767
-16.07123173,-172.9895627,SHANGRILA,99020.32958
-15.72651673,-174.5050807,SHANGRILA,35737.05938
-15.83370277,-174.2267527,SHANGRILA,11168.88966
-15.61309499,-174.6664673,SHANGRILA,33402.02044
-15.52579547,-174.779818,SHANGRILA,33048.07351
-15.45528586,-174.8256395,SHANGRILA,36279.17709
-15.42469024,-174.5983485,SHANGRILA,47093.66554
-15.8994197,-173.2368944,SHANGRILA,48725.4474
-15.84683652,-173.3071357,SHANGRILA,46993.57474
-15.8252401,-173.1027983,SHANGRILA,72067.71494
-15.85862644,-172.6734438,SHANGRILA,78530.89647
-15.7868337,-172.7212577,SHANGRILA,88888.56086
-16.04797223,-171.1447058,SHANGRILA,19185.71515
-16.1426424,-171.0782761,SHANGRILA,17436.87638
-15.6598108,-172.8842816,SHANGRILA,85671.83945
-15.41086174,-173.4793911,SHANGRILA,28705.15416
-15.31649746,-173.5244112,SHANGRILA,28840.96601
-15.17665993,-174.8665144,SHANGRILA,51115.08033
-15.39674296,-174.4449948,SHANGRILA,23123.4711
-15.16383378,-174.542382,SHANGRILA,42754.71455
-15.07107823,-174.6644403,SHANGRILA,21274.28775
-14.98132834,-174.6211484,SHANGRILA,24249.69874
-14.97424643,-174.0134349,SHANGRILA,43392.59993
-15.20263778,-172.7534598,SHANGRILA,35575.26482
-14.70903209,-172.7758299,SHANGRILA,63523.32576
-14.65331727,-172.633729,SHANGRILA,70030.24184
-14.81513513,-171.89123,SHANGRILA,21572.73094
-14.68839637,-172.02946,SHANGRILA,28968.30955
-14.62062047,-171.950114,SHANGRILA,18268.04728
-14.52080246,-172.4516932,SHANGRILA,11909.81756
-13.7868265,-172.7053034,SHANGRILA,36142.68111
-13.21809594,-173.6841568,SHANGRILA,53608.53653
-13.6805457,-174.5652714,SHANGRILA,13332.39899
-13.73828874,-175.9510935,SHANGRILA,19724.4131
-13.63601686,-175.8819421,SHANGRILA,14076.90617
-14.15569512,-172.6562844,SHANGRILA,17762.65698
-14.25396655,-172.5842737,SHANGRILA,12626.73836
-14.37524922,-172.5919707,SHANGRILA,9019.796444
-14.09901608,-172.6349616,SHANGRILA,11166.9011
-13.72900759,-173.5521668,SHANGRILA,25302.75066
-12.67513853,-173.4752446,SHANGRILA,45712.51674
-12.81126722,-174.0016975,SHANGRILA,14964.95521
-12.59557265,-174.8591378,SHANGRILA,28534.96002
-12.47771106,-176.5500059,SHANGRILA,59138.57248
-12.53729568,-176.3824826,SHANGRILA,54976.3835
-12.63082088,-176.7199999,SHANGRILA,25699.35821
-12.7613723,-176.2742472,SHANGRILA,24579.65222
-10.58859165,-175.3460301,SHANGRILA,97227.50481
-10.51124226,-175.8385523,SHANGRILA,134572.1833
-10.46456269,-176.3644562,SHANGRILA,177677.515
-10.39341824,-176.3728274,SHANGRILA,171185.5394
-10.35558993,-176.3354756,SHANGRILA,165892.6839
-10.30556443,-176.3661547,SHANGRILA,166352.7518
-10.21733025,-176.8832246,SHANGRILA,208837.748
-10.17934334,-176.2693387,SHANGRILA,149418.4124
-10.13713636,-175.9363644,SHANGRILA,111299.8008
-10.18926145,-175.1574354,SHANGRILA,44587.7133
-10.07987236,-175.7534477,SHANGRILA,89488.92457
-10.02497371,-175.5727817,SHANGRILA,70047.61034
-9.969675701,-176.0159731,SHANGRILA,104828.1158
-9.919482315,-176.0581336,SHANGRILA,108187.3169
-9.892283475,-175.8114527,SHANGRILA,82263.50685
-9.804535018,-176.6183284,SHANGRILA,150101.3628
-9.808583646,-176.20333,SHANGRILA,111396.8658
-9.747806797,-176.2643623,SHANGRILA,114961.1717
-9.703237912,-176.2667342,SHANGRILA,111699.9339
-9.592398775,-176.6397047,SHANGRILA,141208.164
-9.535268899,-176.7104358,SHANGRILA,138668.2116
-9.576771853,-175.3464137,SHANGRILA,20030.39206
-9.454099656,-176.9890615,SHANGRILA,138230.0276
-9.359502065,-177.2188607,SHANGRILA,118303.2822
-9.241662169,-177.5094558,SHANGRILA,151498.4889
-9.178637281,-177.5964644,SHANGRILA,159368.1117
-9.12047528,-177.7195555,SHANGRILA,151575.7523
-9.311717982,-176.386864,SHANGRILA,33220.25396
-9.345567474,-176.3017126,SHANGRILA,31315.05362
-9.067329615,-177.91767,SHANGRILA,159479.1268
-9.020987939,-178.2338262,SHANGRILA,150612.3069
-8.986142181,-178.3380943,SHANGRILA,141379.5679
-8.921879988,-178.3083845,SHANGRILA,140751.1495
-8.881814923,-178.461844,SHANGRILA,133822.5293
-8.896305855,-178.906931,SHANGRILA,93510.02355
-8.819519119,-179.0064346,SHANGRILA,82202.58849
-8.767636802,-179.126367,SHANGRILA,76942.89029
-8.702493717,-179.0899023,SHANGRILA,77270.80352
-8.625988551,-178.8982546,SHANGRILA,92535.22796
-8.583895764,-179.0153619,SHANGRILA,84467.63409
-8.549945206,-179.197152,SHANGRILA,64780.81347
-8.407917692,-178.5870213,SHANGRILA,121256.1355
-8.355529065,-178.5622481,SHANGRILA,122394.4984
-8.315448603,-178.5725578,SHANGRILA,117705.0356
-8.255447532,-178.5995353,SHANGRILA,122321.8117
-8.178457493,-178.6127532,SHANGRILA,117997.3386
-8.138872702,-178.6114207,SHANGRILA,118138.7645
-8.084075874,-178.6365132,SHANGRILA,115562.8577
-8.024351012,-178.6608085,SHANGRILA,112571.0578
-7.963055927,-178.6804566,SHANGRILA,110588.2201
-7.910813271,-178.8159962,SHANGRILA,98262.6757
-7.877655207,-178.8075907,SHANGRILA,104749.8755
-7.82484458,-178.7694959,SHANGRILA,101484.5104
-7.757574747,-178.771029,SHANGRILA,103495.7662
-7.690276748,-178.7606047,SHANGRILA,104855.7117
-7.600264929,-178.7746885,SHANGRILA,104487.2347
-7.555638881,-178.4483407,SHANGRILA,75734.88485
-7.514223869,-178.4816481,SHANGRILA,81121.5891
-7.444273481,-178.5816069,SHANGRILA,83174.79445
-7.394854706,-178.7093757,SHANGRILA,84528.23562
-7.349493177,-178.7926659,SHANGRILA,88575.25748
-7.302765972,-178.9121383,SHANGRILA,91094.80031
-7.229116085,-178.9244777,SHANGRILA,87924.1869
-7.170863695,-178.9617841,SHANGRILA,84862.87293
-7.103192261,-178.983042,SHANGRILA,82939.15229
-7.059993719,-179.0370246,SHANGRILA,80650.19292
-7.016037825,-179.0544115,SHANGRILA,69792.58142
-6.977934846,-179.0478836,SHANGRILA,65101.11463
-6.9198608,-179.1600058,SHANGRILA,60723.76298
-6.881007467,-179.1941949,SHANGRILA,56026.12187
-6.815138949,-179.2326946,SHANGRILA,54579.60309
-21.04738186,177.7015367,SHANGRILA,53730.10689
-21.29159018,178.459059,SHANGRILA,66088.44016
-20.41792989,177.5681874,SHANGRILA,36321.65369
-20.77767439,175.2664627,SHANGRILA,68370.90486
-21.080305,174.8277289,SHANGRILA,101884.4512
-20.8276374,173.3135979,SHANGRILA,38174.65303
-31.73818101,154.6687096,SHANGRILA,33297.86195
-31.78146839,154.6616548,SHANGRILA,24993.43652
-31.81880986,154.866766,SHANGRILA,44695.32853
-31.89161615,155.1926391,SHANGRILA,48963.13168
-31.94609142,154.9884316,SHANGRILA,16988.53183
-31.93370072,154.1627703,SHANGRILA,15488.03485
-32.04643364,153.9178667,SHANGRILA,35046.60519
-32.06358954,154.3121358,SHANGRILA,41354.58253
-32.0455604,155.4491566,SHANGRILA,84348.06645
-32.08104493,154.7601815,SHANGRILA,88315.41888
-32.16056009,154.5680412,SHANGRILA,104335.3336
-32.21966825,154.6584656,SHANGRILA,79290.76954
-31.22132903,154.2520938,SHANGRILA,15505.01378
-31.52939052,154.3593792,SHANGRILA,36895.24389
-31.63018889,154.0261091,SHANGRILA,8907.315231
-33.13636114,155.014534,SHANGRILA,31898.77072
-33.07888106,155.0583909,SHANGRILA,34276.84855
-33.02797677,155.0924945,SHANGRILA,38025.52241
-33.27503533,155.2349301,SHANGRILA,36382.27171
-33.38761916,155.207479,SHANGRILA,31155.5067
-33.4770267,155.1827915,SHANGRILA,33870.40257
-28.12354954,155.0907055,SHANGRILA,54121.42795
-28.1906957,155.0420019,SHANGRILA,28996.27715
-28.28867926,155.1684099,SHANGRILA,20767.64535
-28.35796486,155.0736253,SHANGRILA,15740.52525
-28.62090438,155.9454148,SHANGRILA,36684.03653
-28.68977007,155.997269,SHANGRILA,27232.11481
-28.70941263,154.9602403,SHANGRILA,13145.5855
-28.76136027,154.9278905,SHANGRILA,13933.58661
-28.48664428,153.5143683,SHANGRILA,25554.11557
-28.72780236,154.0799941,SHANGRILA,31453.24061
-28.37611554,154.0477785,SHANGRILA,40539.55557
-28.32070483,154.0818036,SHANGRILA,33806.08228
-29.25417187,154.2496529,SHANGRILA,46078.08252
-29.23459365,153.9739348,SHANGRILA,18029.62841
-29.33595761,153.8911578,SHANGRILA,40051.43839
-29.3793444,154.0667227,SHANGRILA,45263.72656
-29.00621445,154.8724576,SHANGRILA,34337.05831
-30.36856011,153.0625185,SHANGRILA,38458.91861
-30.33365989,153.109947,SHANGRILA,32330.06106
-27.20156509,156.420066,SHANGRILA,52854.39338
-27.0420942,156.2532497,SHANGRILA,72819.27915
-27.27356368,156.7473163,SHANGRILA,24075.69774
-26.84574196,155.8614979,SHANGRILA,49059.34104
-26.94285911,155.1052065,SHANGRILA,19344.51954
-26.86231416,155.0837775,SHANGRILA,14284.24651
-26.70366053,155.3323008,SHANGRILA,32763.27912
-26.64307435,155.2789529,SHANGRILA,40478.04743
-25.57999568,156.2371014,SHANGRILA,37796.40313
-25.60187196,156.4050465,SHANGRILA,31938.81905
-25.6390832,156.7139193,SHANGRILA,46140.06853
-25.73557536,156.7925457,SHANGRILA,36604.61354
-25.09387886,156.6613985,SHANGRILA,27459.34142
-25.00377632,156.8684458,SHANGRILA,28814.09863
-16.02944675,158.5137894,SHANGRILA,11586.94226
-16.45108081,158.4543537,SHANGRILA,9125.911396
-16.61898437,158.3655775,SHANGRILA,15978.17347
-16.67005405,158.109133,SHANGRILA,16941.78518
-16.6284494,157.717675,SHANGRILA,37032.2719
-16.7591639,157.7106484,SHANGRILA,6557.497553
-16.9896081,158.0460268,SHANGRILA,46649.84734
-17.05881762,158.1315531,SHANGRILA,14459.61088
-17.16827166,158.3758834,SHANGRILA,6945.019016
-17.23424519,158.3514828,SHANGRILA,5760.213816
-17.27469189,158.1739501,SHANGRILA,23130.62731
-17.37875615,158.2523305,SHANGRILA,14637.3228
-18.41713738,157.9994925,SHANGRILA,21961.47471
-18.49793514,157.8485639,SHANGRILA,36082.38382
-18.55110044,157.8215149,SHANGRILA,35858.4273
-18.6090467,157.9412179,SHANGRILA,24043.43295
-18.64837149,157.7325704,SHANGRILA,39756.5733
-18.71322692,157.5700984,SHANGRILA,30482.70263
-19.0736909,158.0122282,SHANGRILA,15642.06156
-19.39475902,157.9521321,SHANGRILA,15236.00697
-19.43110335,157.8888824,SHANGRILA,8849.406455
-19.54603513,157.8098668,SHANGRILA,26308.19594
-19.85769056,157.6901893,SHANGRILA,29589.05837
-19.7782068,157.8794675,SHANGRILA,9739.487023
-20.01924983,157.6136007,SHANGRILA,27055.96557
-13.52996792,155.5894933,SHANGRILA,14591.69396
-13.60902293,155.643919,SHANGRILA,15502.14839
-13.70005574,155.4750936,SHANGRILA,22589.58543
-13.79100808,155.3408362,SHANGRILA,28432.41244
-13.81490714,155.5637132,SHANGRILA,14269.96192
-13.88507782,155.3178256,SHANGRILA,36247.55776
-13.96351842,155.1730758,SHANGRILA,36710.41773
-14.02338343,155.358767,SHANGRILA,69263.11837
-14.09394697,155.2250347,SHANGRILA,35763.86945
-14.16587641,154.6578439,SHANGRILA,30010.73175
-14.25362681,154.5120025,SHANGRILA,14203.63376
-14.33125202,154.9582889,SHANGRILA,15625.62172
-14.38609197,154.3062882,SHANGRILA,15893.82691
-15.25694275,154.4750088,SHANGRILA,29694.56205
-15.02897436,152.949551,SHANGRILA,47558.3478
-14.99934991,153.3946384,SHANGRILA,14962.33026
-16.50395247,154.4281459,SHANGRILA,47926.0918
-16.56114322,154.2234754,SHANGRILA,75642.30958
-16.60829348,154.0159283,SHANGRILA,37601.23359
-16.71454446,154.0778911,SHANGRILA,30071.20787
-16.89102849,154.1694316,SHANGRILA,43978.54643
-17.04014006,154.1901871,SHANGRILA,27753.27655
-13.59665334,166.0002555,SHANGRILA,36129.44873
-13.83841259,166.9122433,SHANGRILA,46303.5645
-13.92442088,166.9104368,SHANGRILA,39735.49105
-13.49790207,166.1884585,SHANGRILA,88619.29853
-13.4739578,166.7687708,SHANGRILA,60748.00622
-13.17580359,169.4902885,SHANGRILA,153845.5744
-13.02132894,169.5490872,SHANGRILA,127078.8618
-13.11713945,170.8532325,SHANGRILA,20408.21895
-13.19342238,170.8906229,SHANGRILA,28220.9276
-12.93382629,169.4169481,SHANGRILA,116520.9287
-12.91147959,168.5952732,SHANGRILA,69587.11906
-12.82204478,169.1937865,SHANGRILA,149718.7388
-12.70748764,170.3388895,SHANGRILA,62841.53816
-12.65098709,170.418504,SHANGRILA,90063.53153
-12.56544235,169.7204433,SHANGRILA,45176.64397
-12.55148456,170.4770614,SHANGRILA,106319.2239
-12.41730202,169.6348673,SHANGRILA,36150.52237
-12.54046612,171.7964953,SHANGRILA,54552.0804
-12.58051064,172.1015449,SHANGRILA,20216.84855
-12.67570548,172.0459376,SHANGRILA,34680.96787
-12.27022474,170.0517126,SHANGRILA,68570.76566
-12.48109033,170.7375543,SHANGRILA,16727.22645
-11.84560329,172.0355121,SHANGRILA,86144.92431
-11.94253886,171.5493806,SHANGRILA,34669.39272
-12.02619363,171.693673,SHANGRILA,49666.66242
-11.7504837,172.5864972,SHANGRILA,30991.5473
-11.69485064,172.6347956,SHANGRILA,39453.99578
-11.63254258,172.9107479,SHANGRILA,60074.73255
-11.55929662,172.9790223,SHANGRILA,62545.03172
-11.48332699,173.0718119,SHANGRILA,56115.22665
-11.40797496,173.063757,SHANGRILA,57119.31697
-11.27788619,173.0908664,SHANGRILA,65978.23317
-11.29337006,173.4094182,SHANGRILA,26657.83087
-11.17021088,173.217144,SHANGRILA,66110.98894
-11.0916999,173.0958452,SHANGRILA,39570.53679
-10.70031136,171.7536421,SHANGRILA,115548.0427
-10.59706223,172.6288822,SHANGRILA,35938.8863
-10.50583916,172.3474381,SHANGRILA,43325.27086
-10.44497601,172.2754484,SHANGRILA,36951.6198
-10.33660278,172.5307723,SHANGRILA,27984.11588
-10.4071608,172.5908606,SHANGRILA,28689.15009
-10.26514526,172.4720081,SHANGRILA,44559.96073
-10.18420684,172.5271374,SHANGRILA,26319.60445
-7.740609888,171.8511012,SHANGRILA,46729.54413
-7.626069406,172.0518806,SHANGRILA,57037.98789
-7.32165539,174.007358,SHANGRILA,266923.4369
-7.242794674,175.1822893,SHANGRILA,164856.3316
-7.21221324,175.7467468,SHANGRILA,213695.3682
-7.383714189,175.1919174,SHANGRILA,225710.1017
-7.466773228,175.1994607,SHANGRILA,233910.2567
-7.566013201,175.0761163,SHANGRILA,319957.0535
-7.504677595,176.1597458,SHANGRILA,169371.7818
-7.590579649,176.0041594,SHANGRILA,172376.7705
-7.610930641,176.7512912,SHANGRILA,146739.3581
-7.757906482,176.1554107,SHANGRILA,119449.9927
-7.815430339,176.5512439,SHANGRILA,156745.678
-7.913680246,176.4521323,SHANGRILA,148776.8144
-8.009470734,176.426362,SHANGRILA,158265.2998
-8.105585676,176.4927484,SHANGRILA,169884.8015
-8.204822949,176.577027,SHANGRILA,173491.6759
-8.304237653,176.7523098,SHANGRILA,175961.6984
-8.377855069,176.8935943,SHANGRILA,180441.35
-9.295052505,173.3640197,SHANGRILA,27036.88549
-9.370914291,173.327695,SHANGRILA,31297.41565
-9.429471693,173.3577101,SHANGRILA,30254.90877
-7.200102275,174.4961397,SHANGRILA,223409.3243
-7.128562665,174.6111344,SHANGRILA,233803.4478
-7.02586772,174.9416216,SHANGRILA,260604.987
-6.935783784,175.0063876,SHANGRILA,234550.3492
-6.87460175,174.8414903,SHANGRILA,234706.0523
-6.622278322,176.0155345,SHANGRILA,338242.1148
-6.565019386,175.9623399,SHANGRILA,339025.6314
-6.502953809,175.9319171,SHANGRILA,337270.9414
-6.391453627,175.9371513,SHANGRILA,333267.2698
-6.293615842,176.0951932,SHANGRILA,338278.1537
-6.258543727,176.0655836,SHANGRILA,336082.8383
-6.181798745,175.9880305,SHANGRILA,335415.4995
-6.105194298,176.0814803,SHANGRILA,264036.3869
